"",,,,,,PMIS - Total
CustomerDate Hour of MetricsDay,Airport,City,State,Checkpoint,,Throughput
"",,,,,,(Unadjusted)
"",Ted Stevens AnchorageANC,158InternationalAnchorage,AK,South Checkpoint,,
"",ATL,"Hartsfield Atlanta International Atlanta,",GA,Main Checkpoint,,9
"",BQN,Rafael Hernandez Aguadilla,PR,Rafael Hernandez Air,,205
"",BWI,Baltimore-Washington International BWI Airport,MD,C Checkpoint,,2
"",DEN,Denver International Denver,CO,South,,93
"",,,,Blue-2,,23
"",DTW,Detroit Metro Wayne County Detroit,MI,,,
"",,,,Red 3,,5
"",,,,Terminal B/2,,12
"",EWR,Newark International Newark,NJ,,,
"",,,,Terminal C/1,,13
"",FAI,Fairbanks International Fairbanks,AK,ASAA-FAI,,40
"",Ft. Lauderdale-HollywoodFLL,14InternationalFort Lauderdale,FL,T4 Checkpoint,,
"",GSN,Saipan Saipan,MP,GSN01,,18
"",GUM,Antonio B. Won Pat International Tamuning,GU,GUM01,,55
"",Daniel K. Inouye InternationalHNL,40AirportHonolulu,HI,HNL03,,
"",IAD,"Washington-Dulles International Washington, DC",VA,Passenger Screening Area:  PreCheck,,9
"",IND,Indianapolis International Indianapolis,IN,Checkpoint B,,2
"",,,,Terminal 1,,156
"",,,,Terminal 2,,0
"",,,,Terminal 4 Main,,337
"",JFK,John F. Kennedy International Jamaica,NY,,,
"",,,,Terminal 5,,6
"",,,,Terminal 7,,85
"",,,,Terminal 8,,35
"",,,,Term 1 - AB,,76
"",LAS,McCarran International Las Vegas,NV,Term 1 - D,,89
"",,,,Terminal 3 - E Upper,,317
"",,,,TBIT Main Checkpoint,,145
"",,,,Terminal 2 - Passenger,,2
"",,,,Terminal 3 - Passenger,,6
"",LAX,Los Angeles International Los Angeles,CA,,,
"",,,,Terminal 4A - Passenger,,40
3/15/2020 00:00,,,,,,
"",,,,Terminal 5 - Passenger,,45
"",,,,Terminal 7 - Passenger,,23
"",MDW,Chicago Midway Chicago,IL,Main Checkpoint,,1
"",,,,Int'l Arrivals,,0
