"",,,,,,PMIS - Total
CustomerDate Hour of MetricsDay,Airport,City,State,Checkpoint,,Throughput
"",,,,,,(Unadjusted)
"",Ted Stevens AnchorageANC,126InternationalAnchorage,AK,South Checkpoint,,
"",ATL,"Hartsfield Atlanta International Atlanta,",GA,Main Checkpoint,,16
"",BOS,Logan International East Boston,MA,E2,,68
"",BQN,Rafael Hernandez Aguadilla,PR,Rafael Hernandez Air,,191
"",BWI,Baltimore-Washington International BWI Airport,MD,C Checkpoint,,1
"",DEN,Denver International Denver,CO,South,,72
"",,,,Blue-2,,23
"",DTW,Detroit Metro Wayne County Detroit,MI,,,
"",,,,Red 3,,6
"",,,,Terminal B/2,,6
"",EWR,Newark International Newark,NJ,,,
"",,,,Terminal C/1,,23
"",FAI,Fairbanks International Fairbanks,AK,ASAA-FAI,,137
"",GSN,Saipan Saipan,MP,GSN01,,126
"",GUM,Antonio B. Won Pat International Tamuning,GU,GUM01,,222
"",Daniel K. Inouye InternationalHNL,19AirportHonolulu,HI,HNL03,,
"",IAD,"Washington-Dulles International Washington, DC",VA,Passenger Screening Area:  PreCheck,,27
"",IAG,Niagara Falls International Niagara Falls,NY,IAG-01,,42
"",IND,Indianapolis International Indianapolis,IN,Checkpoint B,,1
"",,,,Terminal 1,,1
"",,,,Terminal 2,,3
"",,,,Terminal 4 Main,,169
"",JFK,John F. Kennedy International Jamaica,NY,,,
"",,,,Terminal 5,,6
"",,,,Terminal 7,,1
"",,,,Terminal 8,,5
"",,,,Term 1 - AB,,113
"",LAS,McCarran International Las Vegas,NV,Term 1 - D,,150
"",,,,Terminal 3 - E Upper,,348
"",,,,TBIT Main Checkpoint,,52
"",,,,Terminal 2 - Passenger,,3
00:00,LAX,Los Angeles International Los Angeles,CA,Terminal 4A - Passenger,,37
2/16/2020,,,,Terminal 5 - Passenger,,57
"",,,,Terminal 7 - Passenger,,5
"",MDW,Chicago Midway Chicago,IL,Main Checkpoint,,1
"",MEM,Memphis International Memphis,TN,Int'l Arrivals,,0
"",,,,North 2,,14
